label,champ_0,role_0,rank_0,spell1_0,spell2_0,rune1_0,rune2_0,mastery_0,champ_1,role_1,rank_1,spell1_1,spell2_1,rune1_1,rune2_1,mastery_1,champ_2,role_2,rank_2,spell1_2,spell2_2,rune1_2,rune2_2,mastery_2,champ_3,role_3,rank_3,spell1_3,spell2_3,rune1_3,rune2_3,mastery_3,champ_4,role_4,rank_4,spell1_4,spell2_4,rune1_4,rune2_4,mastery_4,champ_5,role_5,rank_5,spell1_5,spell2_5,rune1_5,rune2_5,mastery_5,champ_6,role_6,rank_6,spell1_6,spell2_6,rune1_6,rune2_6,mastery_6,champ_7,role_7,rank_7,spell1_7,spell2_7,rune1_7,rune2_7,mastery_7,champ_8,role_8,rank_8,spell1_8,spell2_8,rune1_8,rune2_8,mastery_8,champ_9,role_9,rank_9,spell1_9,spell2_9,rune1_9,rune2_9,mastery_9
0,6,0,0,12,4,8010,8400,469252,56,1,8,4,11,8008,8100,30222,136,2,6,12,4,8229,8300,29273,202,3,6,4,21,8021,8200,651305,37,4,7,3,4,8229,8300,5237365,86,0,4,14,4,8010,8200,1259977,24,1,5,4,11,8010,8400,153860,777,2,4,4,12,8008,8400,52621,115,3,10,12,4,8229,8000,16585,80,4,2,4,14,8005,8100,304102
0,31,0,10,6,14,9923,8200,60848,234,1,3,11,4,8010,8100,24798,133,2,0,4,14,8112,8200,1470,222,3,4,6,4,8008,8300,19917,16,4,10,7,4,8214,8400,125429,875,0,4,4,12,8010,8400,98430,245,1,11,11,4,8128,8300,57819,800,2,7,4,12,8229,8000,35683,202,3,0,4,7,8128,8000,69798,555,4,5,14,4,9923,8400,187056
1,92,0,6,4,14,8010,8300,134459,19,1,0,4,11,8005,8200,88811,54,2,5,12,4,8437,8200,91375,81,3,3,21,4,8005,8200,49204,147,4,0,7,4,8214,8400,10762,86,0,4,4,14,8010,8200,10760,32,1,5,11,4,8010,8100,76421,950,2,0,4,14,9923,8200,18889,67,3,6,21,4,8008,8400,13324,223,4,0,4,14,8437,8000,10705
0,86,0,4,4,12,8010,8200,189184,254,1,0,11,4,8010,8300,54365,112,2,4,12,4,8369,8200,18972,202,3,3,4,21,8021,8200,214688,888,4,0,4,14,8229,8400,1404370,6,0,1,12,4,8005,8300,304328,11,1,3,11,4,8008,8200,45089,238,2,5,4,14,8010,8400,175882,360,3,3,21,4,8010,8100,3313,45,4,3,4,6,8369,8200,1201089
0,122,0,5,6,14,8010,8100,17118,56,1,3,11,4,8010,8300,213273,157,2,4,4,14,8437,8000,21259,115,3,2,21,4,8229,8300,10018,412,4,4,14,4,8351,8400,110631,54,0,5,14,6,8005,8100,3472743,234,1,2,11,4,8008,8200,31821,99,2,0,14,4,8128,8200,228957,50,3,2,4,3,8214,8400,11369,235,4,7,4,7,8005,8400,2300312
0,17,0,6,4,14,8437,8100,74219,245,1,0,4,11,8128,8000,1827,901,2,8,12,4,8021,8200,36343,15,3,4,4,21,8008,8200,2166,16,4,4,7,4,8214,8400,66734,62,0,3,4,12,8010,8400,3945,83,1,3,4,11,8437,8000,49487,777,2,7,12,4,8008,8400,196248,18,3,8,21,4,8005,8100,115118,555,4,4,14,4,9923,8400,144014
0,897,0,3,12,4,8437,8300,2083,36,1,3,4,11,8021,8300,108461,80,2,4,4,14,8005,8100,621872,51,3,0,4,7,8369,8200,405296,25,4,5,14,4,8229,8300,34307,875,0,5,12,4,8010,8400,124902,91,1,4,4,11,8021,8300,4268,55,2,3,4,14,8112,8000,579132,360,3,3,21,4,8010,8400,44381,89,4,3,4,14,8439,8000,35722
1,75,0,4,4,12,8021,8400,11935,233,1,2,11,4,8010,8400,2562,4,2,0,4,12,8005,8300,41487,55,3,4,21,14,8010,8300,10919,37,4,4,4,7,8214,8400,14745,887,0,1,4,14,8010,8400,12844,11,1,0,4,11,8008,8100,1566,518,2,0,3,4,8112,8200,11382,18,3,4,4,21,8008,8300,125773,350,4,1,3,14,8214,8400,11225
0,41,0,2,14,4,8229,8000,71267,904,1,3,11,4,8010,8300,786,80,2,5,4,14,8005,8100,562112,804,3,4,12,4,8008,8400,2717,32,4,2,4,14,8010,8100,706,777,0,0,14,4,8008,8400,38216,121,1,7,11,4,8128,8200,136843,45,2,6,4,12,8369,8200,69252,51,3,5,4,12,8005,8100,562499,63,4,6,4,14,8128,8200,118770
0,86,0,8,4,14,8010,8200,23925,11,1,9,4,11,8008,8300,17498,63,2,4,4,14,8229,8000,68071,222,3,6,21,4,8008,8200,238707,25,4,4,7,4,8229,8100,362810,75,0,4,6,12,8021,8400,163717,56,1,0,4,11,8008,8100,9763,711,2,4,14,4,8112,8200,14505,4,3,6,4,12,8005,8400,515697,101,4,5,7,4,8229,8000,187074
0,150,0,0,4,12,8021,8400,526,35,1,4,11,6,8128,8200,83534,800,2,7,4,12,8229,8000,49932,429,3,7,4,21,8008,8400,54105,99,4,2,4,12,8128,8200,230553,54,0,5,4,12,8229,8300,5343,233,1,4,11,4,8005,8100,135712,103,2,2,14,4,8010,8400,8088,110,3,3,4,21,8229,8300,2138,161,4,5,7,4,8128,8200,344474
1,157,0,6,4,14,8008,8400,127746,427,1,5,4,11,8010,8200,266330,3,2,4,4,14,8439,8200,1387449,22,3,7,21,4,8008,8300,23383,99,4,5,14,4,8128,8200,1687893,27,0,6,6,4,8010,8400,63090,245,1,7,4,11,8128,8300,120637,131,2,2,4,6,8112,8400,232343,236,3,7,21,4,8005,8300,98877,16,4,5,4,3,8214,8300,1120619
1,31,0,5,4,14,8437,8000,89686,56,1,2,4,11,8010,8100,13160,17,2,5,4,14,8005,8200,41897,236,3,8,12,14,8005,8300,34552,63,4,9,7,4,8229,8300,488304,82,0,3,4,12,8010,8300,253425,233,1,3,4,11,8005,8100,187529,101,2,5,4,12,8229,8300,57710,222,3,0,4,14,8005,8200,2376,161,4,3,7,4,8229,8100,83422
1,122,0,8,4,12,9923,8000,2126377,233,1,3,4,11,8005,8100,107646,34,2,7,12,4,8112,8000,2932226,22,3,0,4,7,8008,8300,1109359,57,4,4,14,4,8439,8300,73792,82,0,6,14,6,8010,8400,80986,200,1,7,11,4,8010,8300,231388,800,2,8,4,12,8229,8000,7090,103,3,5,4,12,8112,8200,507260,117,4,5,4,7,8214,8400,26166
0,24,0,5,14,6,8010,8400,119987,29,1,7,11,4,8112,8200,108342,103,2,5,4,12,8112,8200,23184,67,3,9,4,21,8005,8100,64373,37,4,7,4,12,8214,8300,275294,82,0,0,4,14,8005,8100,42422,28,1,9,4,11,8112,8200,67079,25,2,5,4,14,8229,8100,392380,51,3,8,4,21,8128,8200,43898,147,4,6,4,7,8229,8400,105360
0,83,0,3,14,4,8229,8300,744377,64,1,2,4,11,8010,8300,3752,38,2,5,4,14,8112,8000,75843,21,3,4,4,21,8369,8200,50341,350,4,5,3,7,8214,8400,9753,24,0,0,4,14,8008,8400,7502,17,1,5,11,4,8005,8300,235803,950,2,3,4,14,9923,8300,44904,18,3,2,21,4,8008,8300,770216,101,4,5,4,7,8369,8200,22366
0,103,0,0,12,4,8112,8200,9483,33,1,3,11,4,8439,8000,24834,157,2,4,14,4,8008,8400,248987,21,3,3,4,12,8369,8200,91155,201,4,4,14,6,8005,8400,53267,82,0,8,12,4,8010,8400,118166,233,1,4,4,11,8005,8100,159739,105,2,5,14,4,8112,8200,227613,875,3,4,14,4,8010,8400,21658,350,4,8,3,7,8214,8400,99167
0,904,0,8,14,4,8010,8400,40603,234,1,5,11,4,8010,8300,13068,115,2,4,4,14,8229,8000,6430,22,3,7,4,21,8008,8300,56407,147,4,5,4,7,8465,8200,261143,166,0,4,4,14,8005,8200,221464,11,1,8,11,4,9923,8200,2134995,157,2,8,4,12,8008,8400,706877,236,3,0,21,4,8005,8300,62336,53,4,5,4,14,8351,8200,8453
1,36,0,4,12,6,8437,8300,47055,59,1,4,4,11,8010,8300,9775,84,2,6,4,14,8112,8400,22765,145,3,3,4,21,8008,8300,14670,32,4,4,3,4,8439,8100,163488,777,0,0,4,7,8010,8100,24501,233,1,5,11,4,8005,8400,235152,800,2,4,14,4,8229,8000,46438,119,3,5,4,7,8008,8300,56620,78,4,4,4,14,8439,8100,115576
1,75,0,5,6,12,8021,8400,23853,887,1,4,11,6,8010,8300,276662,518,2,6,4,12,8229,8300,294214,145,3,8,4,21,8008,8300,84049,53,4,7,14,4,8439,8300,12925,82,0,5,14,4,8010,8200,4417,64,1,5,4,11,8010,8300,70392,101,2,0,4,12,8229,8000,6041,901,3,3,14,4,8005,8100,5536,80,4,6,4,14,8439,8000,25523
0,74,0,6,21,4,8010,8200,31894,59,1,4,4,11,8010,8100,328528,7,2,5,4,14,8112,8000,4598,22,3,3,12,4,8005,8300,440803,20,4,4,12,4,8229,8100,6506,64,0,1,4,14,8112,8000,964648,19,1,0,6,11,8008,8200,2081024,50,2,2,14,6,8214,8000,4512179,157,3,5,14,4,8008,8400,285596,147,4,8,7,4,8214,8400,219373
0,99,0,8,4,6,8229,8100,187595,11,1,6,11,4,8008,8300,62530,157,2,0,4,14,8008,8400,19591,202,3,4,21,4,8021,8200,97924,235,4,5,4,7,8214,8400,32238,36,0,8,6,12,8437,8300,62819,121,1,2,11,14,8369,8100,4468,84,2,7,4,14,8112,8200,82494,21,3,5,4,21,8369,8200,25329,43,4,0,14,3,8229,8000,9831
0,875,0,0,4,12,8010,8400,11346,203,1,8,11,4,8005,8100,139168,45,2,3,4,12,8005,8100,60066,21,3,3,4,21,8369,8200,102324,67,4,4,21,4,8008,8200,314234,24,0,8,12,4,8437,8300,29544,19,1,4,4,11,8008,8200,81664,1,2,1,4,14,8112,8200,6454,429,3,2,4,21,8008,8100,15275,235,4,5,4,7,8437,8000,58947
1,13,0,4,4,12,8230,8400,151730,245,1,1,4,11,8128,8300,39923,3,2,1,12,4,8439,8200,25866,115,3,4,4,7,8229,8000,521714,267,4,8,3,4,8112,8000,136128,36,0,4,12,4,8437,8300,45148,19,1,4,11,4,8005,8100,67340,103,2,3,4,14,8112,8300,94493,21,3,0,4,21,8369,8200,6672,50,4,4,3,4,8112,8000,11844
1,887,0,9,4,14,8005,8400,66525,245,1,2,4,11,8112,8200,34312,4,2,0,4,6,8128,8200,19133,222,3,5,7,4,8005,8200,265992,147,4,1,4,7,8351,8400,238235,75,0,2,4,12,8437,8000,3248,23,1,4,11,6,9923,8000,1004040,910,2,4,12,4,8229,8000,135948,221,3,4,4,6,8010,8400,106882,21,4,3,7,6,8229,8300,842893
1,67,0,4,6,4,8008,8400,2223,28,1,5,4,11,8112,8200,6326,103,2,5,12,4,8112,8300,34766,51,3,7,4,6,8369,8000,56855,12,4,8,7,4,8351,8200,5095,10,0,4,4,6,8005,8200,33314,54,1,0,11,4,8437,8200,9929,711,2,4,4,14,8112,8200,47536,18,3,9,4,21,8005,8200,146352,161,4,8,3,12,8229,8300,44176
0,63,0,5,4,12,8229,8000,82429,950,1,5,11,4,8010,8100,11586,800,2,4,12,4,8229,8000,524932,15,3,5,4,12,8008,8300,127561,53,4,4,14,4,8439,8300,531753,54,0,6,4,14,8229,8400,17681,131,1,6,4,11,8010,8300,2145,81,2,8,4,21,8005,8300,157075,51,3,0,4,21,8008,8200,15570,254,4,5,4,14,9923,8000,47147
1,122,0,4,6,4,8010,8400,971976,234,1,6,4,11,8010,8300,37764,90,2,4,6,7,8214,8300,79247,145,3,7,4,21,8008,8100,256355,267,4,5,4,7,8214,8300,148324,904,0,11,4,12,8010,8400,18714,35,1,10,11,14,8128,8200,427614,3,2,10,4,14,8112,8200,60812,21,3,3,4,7,8005,8200,458775,223,4,0,4,14,8437,8100,14596
1,23,0,8,4,14,9923,8000,556290,35,1,6,11,14,8128,8200,302871,99,2,7,12,4,8229,8100,73523,67,3,6,4,21,9923,8300,870776,25,4,2,4,7,8229,8300,385758,904,0,6,12,6,8010,8400,152025,113,1,0,11,4,8112,8200,2564,90,2,7,4,14,8229,8300,42944,21,3,6,4,7,8005,8400,780667,202,4,8,4,12,8021,8200,241192
0,82,0,4,4,14,8010,8400,24578,20,1,3,4,11,8230,8100,391,90,2,7,4,12,8229,8300,5870,222,3,1,4,21,8008,8300,240779,350,4,3,3,7,8229,8000,372,420,0,5,12,4,8437,8000,158849,234,1,8,11,4,8010,8300,77149,161,2,6,4,12,8229,8000,56351,804,3,5,21,4,8008,8300,5082,526,4,1,14,4,8439,8300,12712
0,80,0,4,4,12,8005,8100,116436,28,1,4,11,4,8005,8200,129175,99,2,5,4,12,8229,8100,388801,222,3,0,4,21,8008,8300,158647,902,4,4,1,4,8465,8200,52694,82,0,6,14,6,8010,8400,240152,35,1,4,11,14,8128,8000,204056,163,2,4,12,4,8230,8000,27371,910,3,2,4,12,8229,8000,4877,526,4,5,14,4,8439,8300,22169
1,17,0,6,14,4,8005,8400,207181,24,1,5,6,11,8010,8400,131370,7,2,7,4,14,8112,8200,14494,360,3,8,21,4,8010,8100,658724,53,4,3,4,14,8229,8000,43192,86,0,0,4,14,8010,8400,12206,23,1,9,11,6,9923,8300,7165,91,2,4,4,14,8010,8300,1966,222,3,6,4,21,8008,8300,135993,99,4,0,4,14,8128,8200,6512
1,86,0,6,4,14,8010,8200,63999,106,1,6,4,11,8008,8300,101700,157,2,5,4,14,8008,8400,33022,161,3,0,4,3,8229,8100,37985,99,4,4,14,4,8229,8300,37852,904,0,8,4,14,8010,8400,9854,950,1,3,11,4,8112,8000,15105,777,2,5,4,14,8008,8400,3939,222,3,4,4,21,8008,8200,152280,16,4,6,4,3,8229,8000,44169
0,17,0,4,4,14,8005,8400,1542490,31,1,1,4,11,9923,8200,61393,63,2,7,4,14,8229,8100,315090,145,3,0,4,21,8005,8100,25927,245,4,9,7,4,8112,8200,68502,10,0,6,12,6,8437,8300,28692,106,1,4,11,4,8008,8200,29194,62,2,2,4,12,8214,8000,80911,222,3,5,21,4,8008,8200,41477,432,4,5,4,14,8465,8300,52482
0,39,0,8,4,12,8010,8300,248764,106,1,2,4,11,8010,8300,13618,45,2,4,12,4,8369,8200,55564,21,3,2,7,4,8005,8200,295004,111,4,2,4,14,8439,8000,8987,11,0,0,14,4,9923,8200,37201,60,1,0,11,4,8128,8200,114552,126,2,6,4,14,8010,8300,97199,222,3,6,21,4,8008,8200,307516,53,4,4,3,4,8439,8300,4094532
1,23,0,5,4,14,8008,8400,21308,141,1,0,11,4,8010,8300,7733,84,2,7,4,12,8010,8400,466038,17,3,6,14,4,8128,8000,1907706,412,4,3,3,4,8439,8000,213538,518,0,8,4,14,8005,8400,208322,233,1,3,4,11,8005,8100,17338,7,2,8,12,4,8112,8000,54579,18,3,3,4,21,8008,8300,1998,888,4,3,7,4,8214,8400,29097
1,10,0,6,6,4,8008,8200,94705,48,1,5,11,4,8008,8300,38577,74,2,4,4,12,8010,8200,51755,110,3,3,4,21,8229,8300,24488,497,4,0,7,14,8465,8100,4535,41,0,0,14,4,8437,8200,1242,104,1,8,11,4,8021,8300,7077,61,2,4,4,12,8230,8300,12527,85,3,3,4,14,8112,8300,2043892,17,4,3,6,4,8229,8300,159643
1,86,0,6,4,14,8010,8200,385608,154,1,4,4,11,8439,8000,21730,99,2,4,14,4,8229,8100,285610,498,3,0,21,4,8008,8300,550468,147,4,7,7,4,8214,8400,28821,106,0,0,4,21,8437,8000,345288,245,1,3,11,4,8128,8000,238979,893,2,4,12,4,8112,8200,41623,22,3,8,7,4,8008,8300,480964,910,4,4,14,4,8229,8100,23605
0,92,0,3,14,4,8010,8300,8945,31,1,7,4,11,9923,8200,3716,777,2,2,4,12,8008,8400,60370,236,3,6,21,4,8005,8300,19252,147,4,3,4,12,8229,8300,168549,75,0,5,12,6,8437,8000,15778,25,1,0,11,4,8351,8200,8677,517,2,8,14,4,8010,8400,42737,429,3,4,7,4,8005,8100,9384,37,4,4,4,12,8214,8300,6711
1,17,0,9,3,6,8112,8200,56621,904,1,9,11,4,8010,8400,2034,14,2,12,4,12,8437,8300,66242,222,3,9,4,21,8008,8200,11659,518,4,3,12,4,8112,8200,1918,122,0,0,6,4,8010,8400,60590,19,1,3,4,11,8005,8100,3462,950,2,9,14,4,9923,8200,23422,360,3,3,21,4,8010,8100,29772,800,4,5,7,4,8128,8200,8175
0,75,0,4,4,12,8437,8200,38764,82,1,0,4,11,8010,8200,18465,105,2,10,4,14,8112,8200,961488,18,3,7,4,14,8008,8300,826118,50,4,8,14,4,8010,8400,661716,54,0,8,12,4,8229,8400,10458,233,1,10,11,4,8005,8300,321946,103,2,8,12,4,8112,8200,247642,21,3,10,21,4,8369,8200,52091,12,4,4,3,4,8439,8300,16429
0,904,0,2,4,14,8010,8400,21375,17,1,4,11,4,8128,8000,169191,127,2,4,4,14,8112,8300,49760,202,3,1,21,4,8128,8000,5217,143,4,4,4,14,8229,8100,1057344,83,0,5,4,14,8010,8400,381374,68,1,4,4,11,8369,8100,8684,157,2,2,14,4,8008,8400,51853,523,3,0,4,21,8005,8300,36847,25,4,3,14,4,8229,8100,17298
0,86,0,5,4,14,8230,8400,179479,19,1,0,4,11,8008,8200,37337,103,2,8,12,4,8112,8200,312641,901,3,10,4,12,8229,8300,171110,267,4,4,4,7,8112,8200,18581,17,0,6,4,12,8005,8400,606962,32,1,12,11,4,8010,8100,41781,84,2,5,4,14,8112,8400,208819,22,3,5,4,6,8008,8300,342649,80,4,4,14,4,8010,8100,190987
1,80,0,3,12,4,8112,8200,27086,141,1,8,11,4,8010,8300,27662,67,2,5,4,14,8005,8200,254437,22,3,1,4,21,8008,8300,35412,113,4,3,4,7,8230,8400,65742,24,0,3,4,12,8010,8400,43593,106,1,5,11,4,8008,8300,30392,7,2,1,4,14,8112,8200,86343,51,3,3,14,4,8021,8200,155721,25,4,4,7,4,8128,8200,437224
1,82,0,5,4,14,8010,8400,52403,5,1,3,4,11,8010,8300,8484,55,2,8,4,14,8112,8000,100098,222,3,6,4,21,8008,8200,1429989,350,4,0,3,7,8214,8400,49466,83,0,5,4,12,8437,8000,803304,24,1,5,4,11,8010,8100,81038,103,2,1,4,12,8112,8200,4916,22,3,3,4,21,8005,8100,212647,3,4,4,4,7,8112,8000,24257
0,141,0,8,4,14,8010,8200,72104,86,1,0,4,11,8230,8400,22859,57,2,6,4,14,8229,8100,54386,133,3,0,4,7,8112,8000,575429,412,4,5,4,14,8465,8300,296018,233,0,8,3,14,8010,8400,188939,48,1,4,4,11,8112,8400,85912,134,2,6,4,12,8369,8200,5778,22,3,5,21,4,8008,8300,168607,201,4,6,7,4,8437,8300,21153
1,74,0,4,12,6,8369,8400,224860,35,1,5,14,11,8229,8000,211658,901,2,5,4,21,8229,8300,17233,221,3,0,14,4,8008,8400,9365,16,4,0,4,7,8214,8400,11198,27,0,4,4,6,8010,8200,274249,799,1,9,4,11,8010,8400,6081,134,2,4,4,12,8369,8200,6214,51,3,4,4,7,8005,8300,37589,112,4,5,4,7,8214,8400,3255
1,27,0,4,4,14,8230,8100,176781,131,1,5,4,11,8128,8200,14959,54,2,8,14,4,8112,8200,73533,498,3,3,4,12,8005,8100,16115,78,4,3,4,3,9923,8300,6620,126,0,4,12,4,8010,8300,2144,234,1,3,4,11,8005,8300,31761,157,2,3,12,4,8008,8400,60696,221,3,2,4,21,8008,8400,52391,350,4,0,7,3,8214,8400,1812786
0,904,0,2,4,12,8112,8400,15094,421,1,0,4,11,9923,8300,44334,38,2,5,4,14,8369,8100,6519,10,3,4,21,4,8005,8200,225930,147,4,4,7,4,8214,8400,23205,82,0,5,4,14,8010,8400,183278,56,1,4,11,4,8010,8100,6145,90,2,6,4,12,8229,8300,135294,51,3,3,4,21,8008,8300,85442,54,4,3,4,14,8465,8200,18902
0,887,0,3,4,14,8010,8400,22003,28,1,6,11,4,8128,8000,22788,115,2,1,12,4,8229,8300,80035,22,3,8,4,21,8008,8300,55888,800,4,4,4,6,8229,8000,75139,24,0,1,4,14,8010,8400,23546,141,1,0,4,11,8010,8300,3210,55,2,4,14,12,8112,8000,111298,34,3,5,4,12,8229,8100,690161,63,4,13,4,21,8128,8000,16299
0,122,0,0,6,4,8010,8200,35851,106,1,7,11,4,8008,8400,1216445,238,2,6,4,14,8112,8200,1679,360,3,7,4,21,8010,8400,2231416,37,4,3,7,4,8214,8400,13392,777,0,5,4,14,8008,8400,395858,5,1,9,11,4,8010,8300,103022,1,2,5,14,4,8112,8300,153987,804,3,5,4,21,8008,8300,26796,16,4,4,4,7,8214,8300,16623
1,17,0,5,4,14,8005,8400,1780,141,1,3,11,4,8128,8200,67205,90,2,5,12,4,8229,8300,22343,63,3,3,4,12,8229,8300,27259,235,4,5,4,14,8437,8000,102254,875,0,8,4,12,8010,8400,23046,11,1,3,11,4,8008,8300,2297,800,2,1,4,12,8229,8000,134084,119,3,2,4,21,8008,8200,50445,143,4,4,14,4,8230,8100,1626676
1,875,0,4,12,4,8008,8400,41397,517,1,5,11,4,8010,8300,33920,7,2,4,4,14,8112,8000,29209,21,3,7,4,21,8005,8300,50743,15,4,1,4,12,8008,8300,3449,54,0,5,4,14,8229,8400,41603,141,1,0,4,11,8010,8300,69733,223,2,7,12,4,8230,8300,23599,804,3,3,21,4,8005,8200,60924,43,4,5,7,4,8229,8100,8741
0,2,0,4,4,6,8010,8300,238503,131,1,8,4,11,8008,8200,10982,103,2,7,12,4,8112,8200,263342,126,3,5,14,21,8112,8000,103874,350,4,0,4,14,8229,8000,17402,54,0,6,4,14,8229,8400,37701,234,1,5,11,4,8010,8300,505890,45,2,3,4,12,8369,8200,107421,51,3,5,4,21,8008,8200,8450,518,4,9,14,4,8112,8200,15468
1,75,0,3,12,6,8230,8300,397492,121,1,9,11,4,8128,8000,186807,21,2,4,21,4,8008,8400,67565,498,3,2,14,4,8008,8300,238609,53,4,1,21,4,8128,8200,22074,17,0,4,12,4,8437,8100,1972,19,1,0,4,11,8005,8100,1839,101,2,4,4,12,8229,8000,138289,18,3,5,21,4,8005,8100,1549,350,4,0,3,7,8229,8000,6952
1,516,0,5,12,4,8437,8000,19869,234,1,1,11,4,8010,8300,91042,91,2,4,6,14,8112,8300,3271784,222,3,5,21,4,8008,8200,64134,111,4,5,14,4,8439,8000,466776,74,0,6,4,3,8229,8000,2881097,233,1,0,4,11,8005,8300,3497,90,2,0,14,4,8229,8300,254742,22,3,6,4,21,8005,8300,73807,80,4,4,4,14,8010,8200,30930
0,39,0,10,4,14,8010,8300,188457,19,1,5,4,11,8008,8200,52168,910,2,5,12,4,8214,8000,765,51,3,0,21,4,8008,8300,384621,63,4,9,14,4,8229,8300,7038,54,0,7,4,14,8229,8400,56830,11,1,6,11,4,8008,8300,46294,96,2,7,4,12,8229,8000,40107,74,3,6,3,4,8128,8000,39770,147,4,7,7,4,8229,8300,135393
0,17,0,3,4,14,8005,8400,475893,48,1,5,4,11,8005,8400,38609,63,2,3,12,4,8128,8200,9489,51,3,0,21,4,8008,8300,85386,111,4,4,4,14,8439,8300,128482,2,0,4,4,6,8010,8300,114108,238,1,4,11,4,8369,8100,14357,99,2,2,4,12,8229,8100,201520,222,3,8,7,4,8008,8100,83681,53,4,6,3,4,8439,8300,268090
1,83,0,4,4,12,8229,8300,7445,121,1,5,4,11,8112,8300,41231,105,2,8,4,14,8112,8400,456407,21,3,4,21,4,8369,8200,56426,44,4,8,4,14,8351,8400,73215,122,0,0,12,4,8010,8200,69489,234,1,3,4,11,8010,8100,213537,245,2,6,14,4,8128,8200,9077,51,3,5,21,4,8008,8200,97367,350,4,4,7,3,8214,8400,22814
1,420,0,11,12,4,8437,8000,278840,36,1,5,6,11,8021,8300,1580554,777,2,8,4,14,8010,8400,31815,202,3,8,4,7,8128,8000,763341,800,4,7,4,3,8229,8000,109120,516,0,6,12,4,8437,8200,105002,77,1,9,11,4,8010,8300,3077,166,2,8,4,14,8005,8400,58132,895,3,0,4,21,8005,8100,37554,16,4,7,7,4,8214,8300,1787
0,82,0,6,3,4,8437,8000,32136,102,1,8,11,4,8021,8300,15054,115,2,5,4,7,8229,8300,71684,51,3,3,12,7,8021,8200,13113,711,4,0,4,21,8008,8300,13616,25,0,7,4,14,8112,8200,4890,56,1,9,4,11,8010,8100,44225,950,2,2,14,4,9923,8300,6474,895,3,7,4,21,8010,8300,58233,902,4,4,4,7,8465,8200,13346
1,24,0,4,12,4,8010,8400,326049,106,1,14,11,4,8008,8200,402579,34,2,3,4,12,8229,8000,1359,51,3,5,4,21,8005,8100,110385,432,4,8,14,4,8112,8200,287900,57,0,3,12,4,8437,8300,1398,200,1,8,11,4,8010,8100,258809,7,2,5,14,4,8112,8200,34881,22,3,0,4,7,8008,8300,1109359,99,4,3,4,7,8229,8100,51600
1,19,0,0,4,14,8008,8400,26214,11,1,7,11,6,8008,8300,23889,800,2,7,4,12,8229,8000,49932,15,3,5,4,14,8021,8200,102041,267,4,5,3,4,8214,8400,201983,10,0,3,4,12,8008,8200,39524,56,1,4,4,11,8005,8100,9194,13,2,3,12,4,8230,8400,166351,145,3,3,4,21,8005,8100,32665,111,4,2,14,4,8439,8000,7298
0,106,0,6,3,14,8437,8300,841228,48,1,4,11,4,8008,8300,30208,800,2,8,12,4,8112,8200,148400,22,3,3,21,4,8005,8300,113616,147,4,8,7,4,8214,8000,210920,82,0,6,4,12,8010,8400,40557,203,1,6,4,11,8005,8100,958357,45,2,0,14,4,8229,8100,28534,51,3,5,4,21,8369,8200,18630,9,4,7,14,4,8229,8100,24382
0,114,0,5,4,12,8005,8300,171122,245,1,5,11,4,8128,8000,25068,4,2,3,6,3,8369,8000,1506478,67,3,5,12,4,8005,8100,53001,80,4,6,4,7,8005,8300,21726,83,0,7,12,6,8437,8000,158444,2,1,0,11,6,8010,8400,7682,8,2,6,4,6,8229,8400,178505,29,3,4,21,4,8005,8100,133378,201,4,8,14,4,8465,8300,295248
0,122,0,12,4,6,8010,8200,156925,19,1,11,11,4,8005,8200,159161,145,2,8,12,4,8369,8200,187585,21,3,12,21,4,8369,8200,2548,147,4,4,7,4,8214,8400,36102,23,0,10,4,6,8437,8000,968787,427,1,13,4,11,8214,8400,1611982,7,2,12,14,4,8112,8200,31757,498,3,0,4,21,8008,8300,4349,89,4,3,4,14,8439,8000,5021
0,82,0,3,12,4,8010,8400,13238,19,1,3,4,11,8008,8200,69463,246,2,5,14,4,8112,8000,42873,202,3,0,14,4,8128,8000,549,99,4,2,14,4,8128,8200,81163,23,0,3,12,14,8008,8400,4050,234,1,8,11,4,8010,8100,41929,61,2,4,4,12,8230,8400,359282,21,3,3,7,4,8128,8000,996570,89,4,5,4,14,8439,8300,53798
0,17,0,4,21,4,8005,8400,1189256,76,1,0,4,11,8128,8200,406,161,2,3,1,4,8229,8100,389353,119,3,2,4,7,8008,8200,964,350,4,0,3,7,8214,8400,10562,23,0,2,14,4,9923,8000,357501,106,1,2,11,4,8008,8300,15026,103,2,1,4,12,8112,8200,52718,202,3,10,4,21,8021,8300,53242,50,4,8,4,14,8112,8000,70141
0,17,0,4,4,14,8005,8400,54973,234,1,1,4,11,8010,8100,44958,131,2,4,4,12,8112,8400,162325,67,3,3,21,4,8008,8400,34128,54,4,4,4,6,8229,8400,99874,31,0,1,14,4,8229,8400,20432,62,1,4,4,11,8010,8300,74229,34,2,5,4,14,8112,8000,143042,222,3,4,21,4,8008,8300,212639,16,4,4,4,7,8214,8400,46993
0,83,0,8,4,14,8437,8000,13532,11,1,3,4,11,8008,8300,43027,245,2,4,14,4,8128,8200,161887,157,3,0,6,4,9923,8000,13788,31,4,0,12,6,9923,8000,214519,36,0,6,12,4,8437,8000,14895,24,1,3,4,11,8005,8100,32860,13,2,5,4,12,8112,8200,172763,901,3,8,4,21,8021,8200,122585,147,4,4,7,4,8229,8300,53043
